Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,GenRank,GenCell,GenClass,GenFaction,Dialogue
,,,,,,,,,,,,,,,,,,,,id_30255278921552014475,,,,,,,Topic,,,Gnisis,,,"Mehra Drora is Gnisis Temple Priestess. Hetman Abelmawia is Village Hetman. General Darius leads the Deathshead Legion garrison at Fort Darius; Optio Bologra, an Orc, is Deathshead Legion's Camp Prefect. Fenas Madach runs the Madach Tradehouse. A renegade Telvanni wizard, Baladas Demnevanni, lives in Arvs-Drelen, the Old Veloth tower."
,,,,,,,,,,,,,,,,,,,,id_51006263783923016,,,,,,,Topic,,,"Gnisis, Barracks",,,"He's here somewhere, look around."
,,,,,,,,,,,,,,,,,,,,id_1355828498253169950,,,,,,,Topic,,,Halit Mine,Miner,,"I'm a raw glass miner. The raw glass deposits here on Vvardenfell are the richest in the world. The matrix is a very hard stone, and separating raw glass from the matrix is hard work. Hard, honest work that pays well."
,,,,,,,,,,,,,,,,,,,,id_237003451691414011,,,,,,,Topic,,,Hla Oad,,,"Fatleg's Drop-Off is the only tradehouse in the village. That's where everyone hangs out. See a couple shacks and a ship or two, and you've seen all of Hla Oad. Baleni Salavel at the docks offers passage to Gnaar Mok, Vivec, and Ebonheart."
,,,,,,,,,,,,,,,,,,,,id_2925480512696031531,,,,,,,Topic,,,Hla Oad,,,"The Redguard Trasteve is owner and publican of Fatleg's Drop-Off, the only tradehouse. And Baleni Salavel can get you out of here by ship to Ebonheart or Gnaar Mok. Other than that, nobody important here. By the way, this is Camonna Tong country. There are some Camonna Tong people around, and they don't like fat lip, or Thieves Guild folks."
,,,,,,,,,,,,,,,,,,,,id_138462373140897269,,,,,,,Greeting,,,Khuul,,,"So, %PCName, back to see me? Would you like a little advice from someone who knows Khuul well? Or did you just want to check up on the latest rumors?"
,,,,,,,,,,,,,,,,,,,,id_14862254442103215204,,,,,,,Topic,,,Khuul,,,"Thongar's Tradehouse, the Redoran-style building, is on the east side. The rest of town is just fisherman's shacks. Look around if you like. Doubt if anyone'll care. The fishing village of Ald Velothi is west along the coast, past the ruins of Ashalmawia. The silt strider goes to Ald'ruhn, Maar Gan, and Gnisis. If you're on foot, Gnisis is way south of Ald Velothi, and Maar Gan is way southeast of Khuul, and there's no good route to either."
,,,,,,,,,,,,,,,,,,,,id_3803796190497330,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,%PCRank %PCName. I don't like this at all. This is completely against procedures. But I don't seem to have much choice. The key is in the Inquisitor's office. But the guards are not going to like it. Not one bit.
,,,,,,,,,,,,,,,,,,,,id_6226111260312584,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,Guards! Intruder!
,,,,,,,,,,,,,,,,,,,,id_1185288961339920576,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,"I don't care WHO you are, %PCRank. You don't belong in here. So get out. Right now. Don't make me use force."
,,,,,,,,,,,,,,,,,,,,id_2583531905794816626,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,Poor dumb bastard. Now I have to break another mother's heart.
,,,,,,,,,,,,,,,,,,,,id_211093076091363858,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,The key? I told you. It's in the Inquisitor's office.
,,,,,,,,,,,,,,,,,,,,id_218652765314777811,,,,,,,Greeting,,,"Ministry of Truth, Hall of Processing",,Temple,You just won't listen.
,,,,,,,,,,,,,,,,,,,,id_1905424047254956803,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,%PCRank %PCName. You know this is against procedures. I can't let you just walk in here. Please. You have to leave.
,,,,,,,,,,,,,,,,,,,,id_28448255233037912002,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,%PCRank %PCName. You know this is against procedures. I do this under protest. The key is in the desk. I don't know how the others are going to take it. But I don't mind telling you -- I don't like it one bit.
,,,,,,,,,,,,,,,,,,,,id_13111257021686713886,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,"Didn't you hear me? I said, you have to leave. You're not supposed to be in here. Get out, immediately, or I'll have to use force."
,,,,,,,,,,,,,,,,,,,,id_25528780027618014,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,Guards! Intruder!
,,,,,,,,,,,,,,,,,,,,id_21793135872319597,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,I SAID... the key is in the desk. Get on with it.
,,,,,,,,,,,,,,,,,,,,id_1669524040714520389,,,,,,,Greeting,,,"Ministry of Truth, Prison Keep",,Temple,The key? In the desk.
,,,,,,,,,,,,,,,,,,,,id_5858327571857325874,,,,,,,Topic,,,Molag Mar,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
,,,,,,,,,,,,,,,,,,,,id_32176158212008816893,,,,,,,Greeting,,,Molag Mar,,,"Greetings, %PCName. I'm %name. Everyone here in Molag Mar is involved with the Temple outpost or pilgrimages in some way. Is there some specific place nearby you'd like to visit?"
,,,,,,,,,,,,,,,,,,,,id_12478231461270728630,,,,,,,Greeting,,,Molag Mar,,,"Pleased to meet you, %PCName. I'm %name. This is your first visit to Molag Mar? I don't believe we've spoken before. Is there anything I can do for you?"
,,,,,,,,,,,,,,,,,,,,id_138498982703915596,,,,,,,Topic,,,Mournhold,Guard,,"Little vermin. I'd love to get my hands on some of their scrawny little necks. The people have been making a stink about seeing some around the city recently, especially in the Godsreach area. I'll keep my eyes out for them."
,,,,,,,,,,,,,,,,,,,,id_902853462590223318,,,,,,,Topic,,,Mournhold,,,"Detritus Caria at the Craftsmen's Hall? He's not a craftsman at all -- just a collector. Collects the strangest things -- spoons, candlesticks, plates. Says it's hard to come by complete sets of some things, and people will pay good money for them. Takes all kinds to make a world."
,,,,,,,,,,,,,,,,,,,,id_95726442415226007,,,,,,,Greeting,,,Mournhold,,,Excuse me. I'm just thinking...
,,,,,,,,,,,,,,,,,,,,id_300363044465021499,,,,,,,Topic,,,Mournhold,,,"I picked up a couple of Intervention scrolls from 'Ten-Tongues' Weerhat for a song. Even from a pawnbroker, they were ridiculously cheap. Wonder where he gets them?"
,,,,,,,,,,,,,,,,,,,,id_25061283801556219317,,,,,,,Topic,,,Mournhold,,,"Mournhold is built on the site of a much older city. You won't find any evidence above ground, but down in the sewers you can find ways into the old ruins."
,,,,,,,,,,,,,,,,,,,,id_2871318565588612105,,,,,,,Topic,,,Mournhold,,,"There are many in the city. If it's weaponsmithing you're interested in, try Yagak gro-Gluk at the Craftsmen's Hall. He's a sharp one."
,,,,,,,,,,,,,,,,,,,,id_25770154614365306,,,,,,,Topic,,,Mournhold,,,"You'll find the smith Bols Indalen at Craftsmen's Hall in Godsreach, along with several other fine craftsmen. There's a healer and an Imperial altar in the Royal Palace. Go to the Temple for Temple services. Otherwise, most trainers, crafters, and merchants are in the Great Bazaar."
,,,,,,,,,,,,,,,,,,,,id_328116658269114450,,,,,,,Topic,,,"Mournhold, Craftsmen's Hall",,,"You're in Godsreach. That's where the Craftsmen's Hall is located. As you leave, the two buildings nearby are the Winged Guar, a fine place for a drink or to rent a room, and the Museum of Artifacts."
,,,,,,,,,,,,,,,,,,,,id_11236319871485211449,,,,,,,Topic,,,"Mournhold, Godsreach",,,"Have you seen 'The Horror of Castle Xyr' yet? It's playing in the west of Godsreach, near the Palace, shows continuous daily. It's quite an honor to have Tarvus Beleth in the starring role -- he's one of the best known actors in the East."
,,,,,,,,,,,,,,,,,,,,id_1422977451256710174,,,,,,,Topic,,,"Mournhold, Godsreach",,,"Someone brought a big piece of adamantium ore out of the ruins again. You'd think they'd have been worked clean by now. But, then again, they say there're still parts of the old city left unexplored after all these centuries. It's partly a matter of engineering -- most passages of the old city collapsed ages ago. But it's also a matter of what's down in those sealed passages. Some say those passages were sealed for a reason."
,,,,,,,,,,,,,,,,,,,,id_13142310641054729340,,,,,,,Topic,,,"Mournhold, Godsreach",,,"Someone wearing the armor of the Hands of Almalexia has been walking around Godsreach, muttering to himself and acting strangely. Is that who you are looking for? Look out. I wouldn't want to tangle with one of Almalexia's personal guards in a bad mood."
,,,,,,,,,,,,,,,,,,,,id_1715812087395619656,,,,,,,Topic,,,"Mournhold, Godsreach",,,"The manors are in the west; the Winged Guar -- the local cornerclub -- the Craftsmen's Hall and the Museum of Artifacts are in the east. Hession is the publican of the Winged Guar, and Torasa Aram is the curator of the museum. Bols Indalen, our celebrated local smith, has a forge at Craftsmen's Hall, along with other merchants and crafters. It's a big city. If there's someone else you want, you'll have to ask around."
,,,,,,,,,,,,,,,,,,,,id_1699932422447616004,,,,,,,Topic,,,"Mournhold, Great Bazaar",,,She's around here somewhere. Check over to the east end of the Bazaar.
,,,,,,,,,,,,,,,,,,,,id_3100221151300528416,,,,,,,Topic,,,"Mournhold, Great Bazaar",,,"The public bazaar, with its various itinerant merchants and crafters, are in the western part of the Great Bazaar. Meryn Othralas also presents plays there. In the east, two buildings house a variety of permanent shops -- bookseller, merchant mage, armorer, clothier, pawnbroker, and trader. It's a big city. If there's someone else you want, you'll have to ask around."
,,,,,,,,,,,,,,,,,,,,id_2154129085322021846,,,,,,,Topic,,,Pelagiad,,Imperial Legion,"It's the law of Morrowind. Slavery is legal. The Empire doesn't like it, but the Emperor signed the Armistice, and that made it legal for the Dunmer to retain their ancient laws and customs. Now, there's some Abolitionists who say, 'To hell with the law... slavery is wrong.' I'm not saying I disagree, in theory. But it's the law."
,,,,,,,,,,,,,,,,,,,,id_196125881890023005,,,,,,,Topic,,,Raven Rock,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
,,,,,,,,,,,,,,,,,,,,id_3798245612687418561,,,,,,,Topic,,,Raven Rock,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
,,,,,,,,,,,,,,,,,,,,id_80362073947489036,,,,,,,Topic,,,Raven Rock,,,It's just a Nord word for 'raiders'. We're told the reavers are out-islanders -- Nord raiders from the far north.
,,,,,,,,,,,,,,,,,,,,id_18638214611000221354,,,,,,,Topic,,,Raven Rock,,,"There's a trader's outpost in the works, but nothing at the moment."
,,,,,,,,,,,,,,,,,,,,id_18271123811149321082,,,,,,,Topic,,,Sadrith Mora,Scout,,"The Erabenimsun are the Ashlanders of Molag Amur, a barren wasteland of rock, lava, and smoke southeast of Red Mountain. Erabenimsun camp is inland, halfway between the coast and Red Mountain. Here. Let me mark it on your map. The nearest settlement is the stronghold oasis of Molag Maar, on the southeast coast of Vvardenfell. You can get a ship from Vivec to Molag Maar, or silt strider from Suran to Molag Maar. From Molag Mar, head north cross-country -- very nasty country -- to Erabenimsun camp."
,,,,,,,,,,,,,,,,,,,,id_654304522443428863,,,,,,,Greeting,,,Sadrith Mora,,,"No, I don't like you. That's why I don't want to talk to you? Is there ANYONE in Sadrith Mora who likes you?"
,,,,,,,,,,,,,,,,,,,,id_84486762740312514,,,,,,,Topic,,,Sadrith Mora,,,"Over at Wolverine Hall, look for Hrundi the Nord, Fighters Guild steward; Procyon Nigilius, Mages Guild steward; and Aunius Autrus, Imperial cult priest. Councilor Mage-Lord Master Neloth lives in Tel Naga, the wizard tower in the center of town. Big Helende, the Thieves Guild Boss, hangs out at Dirty Muriel's Cornerclub."
,,,,,,,,,,,,,,,,,,,,id_11144107502954827501,,,,,,,Topic,,,Sadrith Mora,,,"Some Telvanni and Temple services are available at the Council Hall; other Telvanni services have houses in town. Many services are offered at the Great Market. Look for Fighters Guild, Mages Guild, and Imperial cult services at Wolverine Hall. Thieves Guild types hang out at Dirty Muriel's Cornerclub."
,,,,,,,,,,,,,,,,,,,,id_86572735103283366,,,,,,,Topic,,,Sadrith Mora,,,The blight storms have been so bad around Red Mountain this year that the crops and herds of the outlying villages are really suffering. The price of everything has got to go up.
,,,,,,,,,,,,,,,,,,,,id_1894538181487717493,,,,,,,Topic,,,Sadrith Mora,,,"The Gateway merchant inn is all that's open to non-Telvanni. Telvanni kin and retainers stay at Wolverine Hall, housing the Fighters Guild and Thieves Guild and the Imperial cult shrine. The Council Hall is the big sphere down by the harbor. The Great Market has many services and tradesmen, and many others are scattered through town. There are two cornerclubs: Dirty Muriel's, for outlanders, and Fara's Hole in the Wall for local Dunmer. Tel Naga is Master Neloth's wizard tower."
,,,,,,,,,,,,,,,,,,,,id_21348300001135727975,,,,,,,Topic,,,"Sadrith Mora, Dirty Muriel's Cornerclub",,,"The Telvanni Mouths are over at Telvanni Council Hall. Over at Wolverine Hall, look for Hrundi the Nord, Fighters Guild steward; Procyon Nigilius, Mages Guild steward; and Aunius Autrus, Imperial cult priest. Councilor Mage-Lord Master Neloth lives in Tel Naga, the wizard tower in the center of town. Big Helende, the Thieves Guild Boss, hangs out here at Dirty Muriel's."
,,,,,,,,,,,,,,,,,,,,id_2424974441626213490,,,,,,,Topic,,,"Sadrith Mora, Gateway Inn",,,"You've heard about it? I saw it myself. Open the South Turret bed chamber door and there it is. Another fellow went in and attacked it. He wasn't badly hurt, and it wasn't hard to drive it away. But a couple hours later, someone else went up there and it was back. And it KEEPS coming back, no matter what you do. Neloth's Mouth, Arara Uvulas the mage, looked at it, but he doesn't know what's happening. The Gateway can't rent the room, and Angaredhel is very upset."
,,,,,,,,,,,,,,,,,,,,id_21822175281023014429,,,,,,,Topic,,,"Sadrith Mora, Telvanni Council House",,Telvanni,"House Telvanni seeks candidates of high intelligence and dominant will. We value the arts of magic: Mysticism, Conjuration, Illusion, Alteration, and Destruction. We also expect members to be capable of enchanting items."
,,,,,,,,,,,,,,,,,,,,id_6094141332621129897,,,,,,,Topic,,,"Sadrith Mora, Telvanni Council House",,Telvanni,I am a Mouth in House Telvanni. I speak the words of my patron here in the Telvanni Council.
,,,,,,,,,,,,,,,,,,,,id_2783228222687730098,,,,,,,Topic,,,"Sadrith Mora, Telvanni Council House",,Telvanni,"You have the skills we seek, but you have not done enough chores for House Telvanni."
,,,,,,,,,,,,,,,,,,,,id_2536032712248909748,,,,,,,Topic,,,"Sadrith Mora, Wolverine Hall",,Mages Guild,Talk to Skink-in-Tree's-Shade.
,,,,,,,,,,,,,,,,,,,,id_762516564401923309,,,,,,,Topic,,,"Sadrith Mora, Wolverine Hall",,,"Here at Wolverine Hall, Hrundi the Nord is Fighters Guild steward, Procyon Nigilius is Mages Guild steward, and Aunius Autrus is the Imperial cult priest. The Telvanni Mouths are over at Telvanni Council Hall. Councilor Mage-Lord Master Neloth lives in Tel Naga, the wizard tower in the center of town. Big Helende, the Thieves Guild Boss, hangs out at Dirty Muriel's Cornerclub."
,,,,,,,,,,,,,,,,,,,,id_4100315981020626804,,,,,,,Topic,,,"Sadrith Mora, Wolverine Hall",,,"Yes. She teaches Conjuration and Mysticism and Destruction at the Mages Guild. You think she might be involved in the Gateway haunting? Well. I suppose it's possible. Uleni Heleran has a mischievous personality, and she has some sort of bad feeling for Angaredhel and the Gateway Inn. I also noticed that Uleni Heleran has been magically transporting into Wolverine Hall quite a bit lately. Maybe she's using a Mark and Recall spell sequence or a Divine Intervention."
,,,,,,,,,,,,,,,,,,,,id_3054442211812013686,,,,,,,Topic,,,Seyda Neen,Commoner,,"It pays to take it slow when you first come to Morrowind. When you talk to folks, keep an eye on their dispositions. They let you know if they don't like you, and it's smart to get on a f'lah's good side before you ask for a favor."
,,,,,,,,,,,,,,,,,,,,id_290424981117230807,,,,,,,Topic,,,Seyda Neen,Commoner,,"Phew. You're bittergreen green, outlander. Might as well wear a sign, 'New in Town'. Word of advice. Buy a little good will. Lose a few drakes, gain a friend. Folks will loosen up if your spread a little of the Emperor's gold around."
,,,,,,,,,,,,,,,,,,,,id_23365948263122363,,,,,,,Topic,,,Seyda Neen,Scout,,"The salt marshes and hot swamps of the Bitter Coast are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen."
,,,,,,,,,,,,,,,,,,,,id_203662833221211623,,,,,,,Greeting,,,Seyda Neen,,,"Well, hello, %PCName. I'm %name. This is Seyda Neen, Swamp Fever Capital of the World. I suppose you're wondering what's going on here. I can tell you where the services are. There aren't many. And I can tell you the latest rumors -- unless you've already heard them."
,,,,,,,,,,,,,,,,,,,,id_2070729790870024050,,,,,,,Topic,,,Skaal Village,,,"Thirsk is just to the east of Lake Fjalding. It's a mead hall that was built by a group of Skaal who split from our village over a hundred years ago. They no longer follow our ways, but we've no quarrel with them."
,,,,,,,,,,,,,,,,,,,,id_17412539031547511,,,,,,,Topic,,,Solstheim,,,"Raven Rock is on the southern shore, toward the west end of the island. Its name comes from the black coloring caused by all the ebony ore that can be found there."
,,,,,,,,,,,,,,,,,,,,id_2337610402436211198,,,,,,,Topic,,,"Solstheim, Thirsk",,,"Thirsk is the name of this mead hall. It was built over a hundred years ago by a group of Nords who left the Skaal Village. They were led by Hrothmund the Red, who became Thirsk's first chieftain."
,,,,,,,,,,,,,,,,,,,,id_5953271425753792,,,,,,,Topic,,,"Solstheim, Thirsk",,,"Thirsk was built by a group of Nords who left the Skaal Village, over a hundred years ago. We may not agree with their beliefs, but we respect them as fellow Nords."
,,,,,,,,,,,,,,,,,,,,id_3211161471365522471,,,,,,,Topic,,,Suran,Scout,,"Bal Fell is the 'City of Stone', an ancient First Era ruin in the southeastern islands and promontories of the Ascadian Isles."
,,,,,,,,,,,,,,,,,,,,id_1513294591420032208,,,,,,,Topic,,,Suran,Scout,,"The Ascadian Isles are the lush, green, well-watered lowlands in the south where most of Vvardenfell's agriculture is found."
,,,,,,,,,,,,,,,,,,,,id_28553632348615027,,,,,,,Topic,,,Suran,Scout,,The Vvardenfell District Council chambers and the Hawkmoth Legion garrison are located at Castle Ebonheart.
,,,,,,,,,,,,,,,,,,,,id_322422437341418749,,,,,,,Topic,,,Suran,,,"For Temple services, go to the Suran Temple. For services for House Hlaalu retainers and kin, go to Oran Manor. Our local tradesmen include Dranas Sarathram at the Suran Slave Market, Garothmuk gro-Muzgub the smith, Ibarnadad Assirnarari the apothecary, Goldyn Belaram the pawnbroker, Verara Rendo the clothier, Ranosa Gilvayn the trader, and Ralds Oril the trader."
,,,,,,,,,,,,,,,,,,,,id_319281222010917450,,,,,,,Greeting,,,Suran,,,"I'm fine, thank you, %PCName. You can call me %name. First visit to Suran? We get lots of pilgrims here, since the birthplace of Molag Bal and Fields of Kummu nearby are popular pilgrimage sites. Is there some specific place you'd like to see?"
,,,,,,,,,,,,,,,,,,,,id_20208306532946321830,,,,,,,Topic,,,Suran,,,"I've heard about that runaway slave Daric Bielle has been looking for. Not too much I can tell you, though. You might check with Dranas Sarathram, the slave trader. He'd probably have the latest news on that kind of thing."
,,,,,,,,,,,,,,,,,,,,id_311149155631310478,,,,,,,Topic,,,Suran,,,Serjo Avon Oran's egg mine? Just go south around those hills to the east. Then follow the hills back north from the river and you can't miss it.
,,,,,,,,,,,,,,,,,,,,id_82213225131910383,,,,,,,Topic,,,Suran,,,"The Ascadian Isles are the green garden of Vvardenfell, a land of lakes and rivers, little farms and grand plantations. It's the lowland area just north of the city of Vivec. To the west lies Pelagiad and Balmora, to the north the ashlands of Bal Ur, and to the east the stinking smokes and lava pools of Molag Amur."
,,,,,,,,,,,,,,,,,,,,id_16591120921549028773,,,,,,,Topic,,,Tel Mora,Scout,,"Here. Let me mark it on your map. From Tel Mora, cross the bay west to the mainland, then follow the coast north as far as you can go. Ahemmusa Camp is on the most northeastern point of Vvardenfell island. You'll need to be able to fly or water-walk, but be a very good swimmer. You can't miss the camp. You'll be looking for eight to ten round shelters called 'yurts'."
,,,,,,,,,,,,,,,,,,,,id_32712062267936744,,,,,,,Greeting,,,Tel Mora,,,"You still here, stranger? You want someone in particular?"
,,,,,,,,,,,,,,,,,,,,id_2079036622726028153,,,,,,,Greeting,,,Tel Mora,,,"You've found Tel Mora, stranger. Congratulations. Now, why are you here? Are you looking for someone in particular?"
,,,,,,,,,,,,,,,,,,,,id_18689138841671325055,,,,,,,Greeting,,,Tel Vos,,,"What brings you to Tel Vos, %PCName? Is there some specific place here you're looking for?"
,,,,,,,,,,,,,,,,,,,,id_27520125751090128549,,,,,,,Topic,,,"Tel Vos, Jail",,,"You have the key. Will you free me, %PCName?"
,,,,,,,,,,,,,,,,,,,,id_24701341962156574,,,,,,,Greeting,,,Urshilaku Camp,,Ashlanders,"You kill one of my tribe, and expect to talk, outlander? You are a fool."
,,,,,,,,,,,,,,,,,,,,id_282361461032531752,,,,,,,Greeting,,,Urshilaku Camp,,Ashlanders,"You kill one of my tribe, and expect to talk, outlander? You are a fool."
,,,,,,,,,,,,,,,,,,,,id_183046666343215,,,,,,,Topic,,,Vivec,Bookseller,,Try Jobasha's Rare Books in the Foreign Quarter.
,,,,,,,,,,,,,,,,,,,,id_315858128770220336,,,,,,,Topic,,,Vivec,Scout,,"Bal Fell is the 'City of Stone', an ancient First Era ruin in the southeastern islands and promontories of the Ascadian Isles."
,,,,,,,,,,,,,,,,,,,,id_176422811132185326,,,,,,,Topic,,,Vivec,Scout,,"The Ascadian Isles are the lush, green, well-watered lowlands in the south where most of Vvardenfell's agriculture is found."
,,,,,,,,,,,,,,,,,,,,id_32348105661899616090,,,,,,,Topic,,,Vivec,Scout,,"The Erabenimsun are the Ashlanders of Molag Amur, a barren wasteland of rock, lava, and smoke southeast of Red Mountain. Erabenimsun camp is inland, halfway between the coast and Red Mountain. Here. Let me mark it on your map. The nearest settlement is the stronghold oasis of Molag Maar, on the southeast coast of Vvardenfell. You can get a ship from Vivec to Molag Maar, or silt strider from Suran to Molag Maar. From Molag Mar, head north cross-country -- very nasty country -- to Erabenimsun camp."
,,,,,,,,,,,,,,,,,,,,id_46782757314215472,,,,,,,Topic,,,Vivec,,,"Oh, wondrous is Farvyn Oreyn, the powerful battlemage! He single-handedly slew a Daedroth Lord who wished to enslave us all. Even now, he has traveled with his servants to Gnaar Mok, to rid that poor town of some evil presence."
,,,,,,,,,,,,,,,,,,,,id_232964653957129642,,,,,,,Topic,,,Vivec,,,"You'd think she'd be more discreet, seeing as how the Duke's her father. But Ilmeni Dren is a strong-willed young woman, and she hates slavery with a passion. Her family's wealth and influence means nothing to her. She's proud of living in a St. Delyn slum. And she doesn't mind being seen with known abolitionists like that bookseller, Jobasha."
,,,,,,,,,,,,,,,,,,,,id_24913246582699210348,,,,,,,Topic,,,"Vivec, Foreign Quarter",,,"House Redoran has been sending groups of mercenaries against the rogue Telvanni bases cropping up out in Molag Amur and the Ashlands. They don't seem to be having much luck, even though these rogue Telvanni are small fry compared to the mage-lords of the Telvanni towers. Maybe the hard-headed Redorans are sticking too closely to the armored-knight charge-and-bash drill. Maybe someone with a little subtlety might do better."
,,,,,,,,,,,,,,,,,,,,id_29257297663145916153,,,,,,,Topic,,,"Vivec, Foreign Quarter",,,"Now that they found Lesley's little hole over by Ebonheart, where do you suppose he's moved his operation? It's got to be close by, with the volume of stuff she's smuggling."
,,,,,,,,,,,,,,,,,,,,id_244821213120041004,,,,,,,Topic,,,"Vivec, Foreign Quarter",,,"Now that they found Lesley's little hole over by Ebonheart, where do you suppose he's moved his operation? It's got to be close by, with the volume of stuff she's smuggling."
,,,,,,,,,,,,,,,,,,,,id_5996315081541010637,,,,,,,Topic,,,"Vivec, Foreign Quarter",,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
,,,,,,,,,,,,,,,,,,,,id_6313250402784718549,,,,,,,Topic,,,"Vivec, Guild of Mages",,Mages Guild,"With Trebonius gone you'll have to ask the guild stewards in Ald'ruhn, Balmora, and Sadrith Mora instead."
,,,,,,,,,,,,,,,,,,,,id_113033264784513703,,,,,,,Topic,,,"Vivec, Guild of Mages",,,Try Jobasha's Rare Books in the Foreign Quarter.
,,,,,,,,,,,,,,,,,,,,id_7209125512447918765,,,,,,,Topic,,,"Vivec, Hlaalu",,,The guys who are making the REAL money are the tax agents and bureaucrats. They take their percentages off the top.
,,,,,,,,,,,,,,,,,,,,id_1426110387813510083,,,,,,,Topic,,,"Vivec, Hlaalu",,,"You've got to hand it to the little daemon-charmers. They surprised us. The Telvanni got these little groups squatting down all over the island, and we've done little to stop them. They're going to be tough to root out. It's going to cost money and lives. But we better make the investment now, before it's too late."
,,,,,,,,,,,,,,,,,,,,id_10848178571187819147,,,,,,,Topic,,,"Vivec, Hlaalu Prison Cells",,,"You have the key. Will you free me, %PCName?"
,,,,,,,,,,,,,,,,,,,,id_13951271023028232135,,,,,,,Topic,,,"Vivec, Redoran",,,"Faral Retheran, the treasurer, is in the Redoran Vaults. Various other Redoran lords and retainers live here in Redoran Compound. Telvanni live in Telvanni Compound. Hlaalu are in Hlaalu Compound, but also in St. Delyn and St. Olms Cantons. Temple priests, clerks, and Ordinators are in the Hall of Wisdom and the Hall of Justice. Some fighters live and train at the Arena. Imperial guildsmen are in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_3921184082667829299,,,,,,,Topic,,,"Vivec, Redoran",,,"House Redoran has been sending groups of mercenaries against the rogue Telvanni bases cropping up out in Molag Amur and the Ashlands. They don't seem to be having much luck, even though these rogue Telvanni are small fry compared to the mage-lords of the Telvanni towers. Maybe the hard-headed Redorans are sticking too closely to the armored-knight charge-and-bash drill. Maybe someone with a little subtlety might do better."
,,,,,,,,,,,,,,,,,,,,id_21564238712829313073,,,,,,,Topic,,,"Vivec, Redoran",,,I heard someone kidnapped Miner Arobar's daughter.
,,,,,,,,,,,,,,,,,,,,id_57785304475526395,,,,,,,Topic,,,"Vivec, St. Olms",,,"All sorts of people live here in St. Olms. Two Hlaalu lords also live here -- Yngling Half-Troll and Dram Bero. A number of Hlaalu lords and retainers live in Hlaalu Compound and in St. Olms. Redorans live in Redoran Compound and Telvanni live in Telvanni Compound. Temple priests, clerks, and Ordinators are in the Hall of Wisdom and the Hall of Justice. Some fighters live and train at the Arena. Imperial guildsmen are in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_910791962533326848,,,,,,,Topic,,,"Vivec, Telvanni Prison Cells",,,"You have the key. Will you free me, %PCName?"
,,,,,,,,,,,,,,,,,,,,id_20172134881549327566,,,,,,,Topic,,,Vos,Farmer,,"Rels Tenim? He's a bandit. He stole some guar, and some crops, and I don't know what else. I don't know where he is now, but the Ahemmusa might know. Check at the Ahemmusa Camp north of here."
,,,,,,,,,,,,,,,,,,,,id_1599198711327627129,,,,,,,Greeting,,,Vos,,,"What do you want, outlander? I'll tell you now, we haven't much in the way of services in Vos."
,,,,,,,,,,,,,,,,,,,,id_62574413954430380,,,,,,,Topic,,,Yassu Mine,Miner,,"I'm a raw glass miner. The raw glass deposits here on Vvardenfell are the richest in the world. The matrix is a very hard stone, and separating raw glass from the matrix is hard work. Hard, honest work that pays well."
,,,,,,,,,,,,,,,,,,,,id_16264196901221710107,,,,,,,Topic,,,Zainab Camp,,,"Trade goods we have in plenty. What, does the outlander think we are savages? Because we do not have the things the settled people have? Big buildings? Heavy furniture? We have no use for this trash. And do we need to dress ourselves in foolish clothes and stand about with fancy weapons to feel like men? Hah. But of course you do not know the Ashlanders. It is not your fault, outlander."
,,,,,,,,,,,,,,,,,,,,id_4789216531527029884,,,,,,,Topic,,,Zainab Camp,,,"We Zainab make everything we need. We do not need things from outsiders. But... our men get common diseases and blight diseases when they go out hunting or tending the herds. They are sometimes gone for long times, and cannot return all the way back to camp to be cured by the wise women. The settled people make the bottled magics that cure common disease and blight disease, but the Zainab are often in short supply of these things. Such bottled magics might be the trade goods we would want."
